tip_label	accession	name	molecule	resolved_via	ncbi_taxid	vmr_match	realm	subrealm	kingdom	subkingdom	phylum	subphylum	class	subclass	order	suborder	family	subfamily	genus	subgenus	species	ictv_id
AY318871_canarypox_virus	AY318871	canarypox virus	AA	none		True	Varidnaviria		Bamfordvirae		Nucleocytoviricota		Pokkesviricetes		Chitovirales		Poxviridae	Chordopoxvirinae	Avipoxvirus		Avipoxvirus canarypox	ICTV19710267
AF198100_fowlpox_virus	AF198100	fowlpox virus	AA	none		True	Varidnaviria		Bamfordvirae		Nucleocytoviricota		Pokkesviricetes		Chitovirales		Poxviridae	Chordopoxvirinae	Avipoxvirus		Avipoxvirus fowlpox	ICTV19710270
KJ859677_penguinpox_virus	KJ859677	penguinpox virus	AA	none		True	Varidnaviria		Bamfordvirae		Nucleocytoviricota		Pokkesviricetes		Chitovirales		Poxviridae	Chordopoxvirinae	Avipoxvirus		Avipoxvirus penguinpox	ICTV201907142
KJ801920_pigeonpox_virus	KJ801920	pigeonpox virus	AA	none		True	Varidnaviria		Bamfordvirae		Nucleocytoviricota		Pokkesviricetes		Chitovirales		Poxviridae	Chordopoxvirinae	Avipoxvirus		Avipoxvirus pigeonpox	ICTV19710282
MF678796_flamingopox_virus	MF678796	flamingopox virus	AA	none		True	Varidnaviria		Bamfordvirae		Nucleocytoviricota		Pokkesviricetes		Chitovirales		Poxviridae	Chordopoxvirinae	Avipoxvirus		Avipoxvirus flamingopox	ICTV201907141
U60315_Molluscum_contagiosum_virus	U60315	Molluscum contagiosum virus	AA	none		True	Varidnaviria		Bamfordvirae		Nucleocytoviricota		Pokkesviricetes		Chitovirales		Poxviridae	Chordopoxvirinae	Molluscipoxvirus		Molluscipoxvirus molluscum	ICTV19710278
HE601899_squirrel_poxvirus	HE601899	squirrel poxvirus	AA	none		True	Varidnaviria		Bamfordvirae		Nucleocytoviricota		Pokkesviricetes		Chitovirales		Poxviridae	Chordopoxvirinae	Sciuripoxvirus		Sciuripoxvirus squirrelpox	ICTV19991488
KY747497_eptesipox_virus	KY747497	eptesipox virus	AA	none		True	Varidnaviria		Bamfordvirae		Nucleocytoviricota		Pokkesviricetes		Chitovirales		Poxviridae	Chordopoxvirinae	Vespertilionpoxvirus		Vespertilionpoxvirus eptesipox	ICTV201907159
AY386371_yaba_monkey_tumor_virus	AY386371	yaba monkey tumor virus	AA	none		True	Varidnaviria		Bamfordvirae		Nucleocytoviricota		Pokkesviricetes		Chitovirales		Poxviridae	Chordopoxvirinae	Yatapoxvirus		Yatapoxvirus yabapox	ICTV19760500
AJ293568_tanapox_virus	AJ293568	tanapox virus	AA	none		True	Varidnaviria		Bamfordvirae		Nucleocytoviricota		Pokkesviricetes		Chitovirales		Poxviridae	Chordopoxvirinae	Yatapoxvirus		Yatapoxvirus tanapox	ICTV19710291
AF170726_myxoma_virus	AF170726	myxoma virus	AA	none		True	Varidnaviria		Bamfordvirae		Nucleocytoviricota		Pokkesviricetes		Chitovirales		Poxviridae	Chordopoxvirinae	Leporipoxvirus		Leporipoxvirus myxoma	ICTV19710280
AF170722_rabbit_fibroma_virus	AF170722	rabbit fibroma virus	AA	none		True	Varidnaviria		Bamfordvirae		Nucleocytoviricota		Pokkesviricetes		Chitovirales		Poxviridae	Chordopoxvirinae	Leporipoxvirus		Leporipoxvirus shope	ICTV19710283
HQ647181_Cotia_virus	HQ647181	Cotia virus	AA	none		True	Varidnaviria		Bamfordvirae		Nucleocytoviricota		Pokkesviricetes		Chitovirales		Poxviridae	Chordopoxvirinae	Oryzopoxvirus		Oryzopoxvirus cotia	ICTV201907152
